MST1R	YES1	0.0
TYRO3	YES1	0.0
FGR	SRC	1.0
ATR	FLT1	0.0
LYN	PRKCD	2.0
LYN	SYK	8.0
LYN	MAP4K1	0.0
PDGFRB	PIK3CA	15.0
PHKG1	PHKG2	3.0
PDGFRA	PDGFRB	17.0
EIF2AK2	PDGFRB	1.0
ARAF	MAP2K1	31.0
MAP2K1	RPS6KA4	2.0
KSR2	MAP2K1	1.0
ABL1	ZAP70	1.0
PTK2B	ZAP70	2.0
MAP2K2	MAPK1	70.0
MAPK1	RPS6KA1	7.0
DYRK1B	MAPK1	0.0
KSR2	MAPK1	1.0
PRKCA	SRC	15.0
MYLK	PRKCA	5.0
BMPR2	PRKCB	1.0
MAPK6	PRKCB	0.0
GSK3B	PRKCB	14.0
PDPK1	PRKCB	9.0
HK2	PRKCE	2.0
PIK3CB	PRKCE	8.0
PDPK1	PRKCE	2.0
PIK3CB	PRKCD	11.0
PDPK1	PRKCD	3.0
MARK4	PRKCG	0.0
IRAK1	PRKCZ	0.0
MAP2K5	PRKCZ	1.0
DAPK3	PRKCZ	0.0
PDPK1	PRKCZ	3.0
ARAF	PKM	0.0
GSK3B	MARK2	0.0
BTK	PRKCZ	1.0
BTK	PRKCQ	1.0
BTK	PRKCE	0.0
BTK	PRKCA	1.0
OBSCN	TTN	0.0
ABL1	BTK	0.0
ABL1	MAP4K1	0.0
BMPR2	MOS	0.0
DDR2	SRC	0.0
MATK	SRC	0.0
SRC	TXK	0.0
MST1R	SRC	0.0
MYLK	SRC	4.0
EPHB2	SRC	1.0
PTK2B	SRC	5.0
PRKACA	SRC	14.0
GUCY2C	SRC	0.0
MAPK15	SRC	0.0
AMHR2	TGFBR1	2.0
ACVRL1	TGFBR1	1.0
BMPR1B	TGFBR1	3.0
MAP3K20	TGFBR1	1.0
ACVRL1	TGFBR2	1.0
CHUK	MAP3K8	4.0
BMPR2	MAP3K8	0.0
MAP2K4	MAP3K8	3.0
ATR	KDR	0.0
MATK	NTRK1	1.0
IRAK1	NTRK3	1.0
MAPK3	NTRK3	2.0
BRSK1	WEE1	0.0
MAPK3	RPS6KA3	7.0
RPS6KA3	STK11	1.0
PDPK1	RPS6KA3	3.0
MAP2K5	PRKCI	0.0
PDPK1	PRKCI	1.0
MARK4	PRKCI	0.0
CHUK	MAP3K11	1.0
MAP2K7	MAP3K11	1.0
IKBKB	MAP3K11	2.0
PTK2	SYK	1.0
PTK2B	SYK	2.0
MAP2K4	MAP3K10	0.0
MAP2K6	MAPK14	20.0
MAP2K4	MAPK14	14.0
MAP2K3	MAPK14	17.0
MAPK14	RPS6KA4	2.0
DYRK1B	MAPK14	0.0
MAPK14	MAPKAPK5	1.0
MAP2K4	MAP3K12	1.0
MAP2K7	MAP3K12	1.0
MARK3	PRKCQ	0.0
IKBKB	PRKCQ	8.0
PRKCQ	STK39	0.0
EPHB2	RYK	1.0
EPHB3	RYK	1.0
PLK4	TEC	0.0
PTK2	TRIO	0.0
GSK3B	PTK2	11.0
BMPR1A	BMPR2	5.0
BMPR1B	BMPR2	6.0
MAPK8	PRKDC	0.0
ATM	PRKDC	1.0
MAPK3	MYLK	7.0
CAMK2G	MYLK	3.0
PDPK1	PKN1	1.0
MAP2K4	MAPK8	16.0
MAP3K7	MAPK8	19.0
MAP2K7	MAPK8	18.0
MAP3K2	MAPK8	2.0
MAP2K6	MAPK12	20.0
MAP2K6	MAPK13	20.0
MAP2K2	MAPK3	70.0
CDC42BPA	LIMK1	0.0
LATS1	LIMK1	0.0
MAP2K4	MAPK12	14.0
MAP2K4	MAPK9	16.0
MAP2K4	MAPK10	16.0
PRKACA	STK11	3.0
PDPK1	PRKACA	4.0
MAPK3	RPS6KA1	7.0
PDPK1	RPS6KA1	3.0
MAPK3	RPS6KA2	7.0
TRIM24	TRIM28	0.0
MAP2K3	MAPK3	13.0
MAPK3	MKNK1	3.0
KSR2	MAPK3	1.0
MAP3K7	MAP4K1	1.0
CDC42BPA	LIMK2	0.0
MAPK13	MAPK3	43.0
ATM	STK11	1.0
RPS6KA5	STK11	0.0
MARK4	STK11	0.0
RPS6KB1	STK11	5.0
STK11	STRADA	2.0
MAP2K3	MAPK12	17.0
GSK3B	ILK	4.0
BUB1B	MAP3K4	0.0
MAP3K3	MAP3K5	2.0
MAP2K7	MAP3K5	6.0
ERN1	MAP3K5	3.0
MAP3K2	MAP3K5	1.0
MAPK7	SGK1	0.0
PDPK1	PKN2	1.0
MAP3K2	PKN2	0.0
OXSR1	PAK1	0.0
MAP3K14	MAP3K7	6.0
MAP2K7	MAPK9	18.0
MAPK11	MAPKAPK5	1.0
NEK6	SGK1	0.0
PDPK1	SGK1	4.0
CAMKK1	SGK1	0.0
PDK2	SGK1	0.0
ATM	CHEK1	5.0
ATR	CHEK1	5.0
CHEK1	TLK1	0.0
EIF2AK3	IKBKB	5.0
MAP3K14	RIPK1	4.0
ATM	CHEK2	4.0
ATR	CHEK2	4.0
NEK6	RPS6KB1	0.0
PDPK1	SGK2	2.0
PDPK1	SGK3	2.0
PDPK1	RPS6KB1	8.0
PDPK1	RPS6KB2	8.0
PRKCH	PRKD1	0.0
CASK	CSNK2A2	0.0
MAST2	STK36	0.0
CDK9	STK36	0.0
TLK1	TLK2	0.0
BRSK2	WEE1	0.0
MAPK1	PAK1	16.0
AKT1	GSK3B	30.0
GRK2	SRC	2.0
MAP3K7	STRADB	1.0
PLK1	WEE1	1.0
ACVR1	IKBKB	1.0
ACVR1	NEK8	0.0
ACVR1	NUAK2	0.0
ACVR1	PAK1	0.0
ACVR1	TGFBR1	2.0
AURKB	TGFBR1	0.0
BMPR1B	CDK4	0.0
BMPR1B	OXSR1	0.0
BMPR1B	PAK1	1.0
BMPR1B	STK35	0.0
CDK4	TGFBR1	7.0
CDK6	TGFBR1	5.0
CDKL1	TGFBR1	0.0
CHUK	EIF2AK2	7.0
CHUK	PRKCQ	7.0
CHUK	TGFBR1	10.0
CSNK1A1	TGFBR1	2.0
CSNK2A2	TGFBR1	1.0
DAPK2	TGFBR1	1.0
EIF2AK4	TGFBR1	0.0
IGF1R	PRKCD	1.0
IGF1R	PRKD1	1.0
IKBKB	TGFBR1	10.0
ITK	TGFBR1	0.0
MYO3A	TGFBR1	0.0
NEK6	TGFBR1	0.0
NEK8	TGFBR1	0.0
NUAK2	TGFBR1	0.0
OXSR1	TGFBR1	0.0
PAK1	TGFBR1	1.0
PLK4	TGFBR1	1.0
STK35	TGFBR1	0.0
TGFBR1	TSSK4	0.0
RAF1	STK3	1.0
LATS1	STK4	0.0
LATS2	STK3	2.0
PTK2	RIPK1	3.0
EGFR	PAK1	7.0
FGFR1	PAK1	4.0
MAP2K6	MAP3K5	4.0
PDGFRB	SRC	4.0
MAP3K14	MAPK3	7.0
FLT4	KDR	5.0
BRD2	FGFR1	0.0
MAP2K5	MAP3K2	2.0
MAP2K5	MAP3K3	2.0
NME1	NME4	3.0
CLK2	CLK3	0.0
MAPK3	RAF1	74.0
MAPK3	PRKCD	12.0
MAPK1	PRKCD	12.0
PAK1	PRKCD	3.0
MAPK3	PRKCE	9.0
MAPK3	PRKCZ	10.0
MAPK1	PRKCZ	10.0
EPHB2	KALRN	0.0
EPHA4	FGFR1	0.0
EPHA4	FGFR2	0.0
EPHA4	FGFR3	0.0
EPHB2	PTK2	1.0
FLT1	FYN	1.0
FLT1	YES1	0.0
EGFR	MET	14.0
EGFR	ERBB4	5.0
FLT4	PTK2	3.0
KDR	YES1	0.0
EGFR	MAP2K1	37.0
EGFR	EPHA2	4.0
EGFR	MAPK1	39.0
EGFR	PRKD1	1.0
FGFR1	RPS6KA1	2.0
FYN	KIT	1.0
HCK	KIT	0.0
IGF1R	INSR	12.0
IGF1R	JAK2	3.0
IGF1R	MAP3K5	1.0
INSR	JAK1	1.0
INSR	JAK2	1.0
INSR	SRC	2.0
JAK1	PDGFRB	4.0
JAK1	PDGFRA	4.0
JAK1	PRKCZ	1.0
JAK2	PDGFRB	3.0
JAK2	MST1R	0.0
LCK	PTK2	1.0
AKT1	MST1R	0.0
AKT1	PRKDC	0.0
AKT1	PDK2	0.0
AKT1	PAK1	12.0
AKT1	IKBKB	41.0
AKT1	WNK1	0.0
KIT	PRKCB	5.0
KIT	PIK3CG	2.0
LYN	TEC	0.0
PDGFRB	TYK2	2.0
EIF2AK2	MAP3K7	3.0
MAP2K1	PRKCZ	6.0
MAP2K1	PRKCI	3.0
MAP2K1	MAPK14	26.0
FGFR2	PTK2B	0.0
FGFR2	PAK4	2.0
MAPK1	PAK2	10.0
PRKCD	SRC	6.0
FES	JAK3	0.0
IRAK1	MAPK8	13.0
IRAK1	MAP3K7	12.0
IRAK1	RIPK2	2.0
BTK	PIP5K1B	0.0
BTK	PIP4K2B	0.0
BTK	PIP5K1A	0.0
BTK	PIP5K1C	0.0
BTK	PIP4K2A	0.0
BTK	PIP4K2C	0.0
PTK2	ROCK1	10.0
MAP2K4	MAP3K14	5.0
MAPK3	PAK2	10.0
MAP3K3	WNK1	0.0
IKBKB	TBK1	18.0
ACVR2A	ACVRL1	1.0
EEF2K	RPS6KB2	1.0
DAPK1	MAPK1	3.0
BMPR1B	SGK196	0.0
SGK196	TGFBR1	0.0
PAK1	TGFBR2	1.0
PRKCH	SRC	1.0
CDC7	CDK4	1.0
ABL1	PRKD1	0.0
CDK5	MAP2K1	0.0
ABL1	CDK5	1.0
CDK5	SRC	1.0
CDK5	ERBB3	0.0
CDK5	PAK1	1.0
CDK5	MAPK10	0.0
CAMK2B	CAMK2D	29.0
STK39	WNK4	0.0
CSK	FYN	0.0
CSK	HCK	0.0
CSK	LCK	0.0
CSK	FGR	0.0
CSK	LYN	1.0
CSK	SRC	1.0
CSK	MAPK15	0.0
KSR1	RAF1	3.0
KSR1	MAP2K1	1.0
EGFR	LYN	1.0
PAK2	YES1	0.0
EIF2AK2	TYK2	8.0
EIF2AK2	JAK1	9.0
EGFR	PIK3C2A	0.0
ERBB2	PIK3C2A	0.0
CDK5	PIP5K1C	0.0
NEK11	NEK2	0.0
EGFR	GRK2	1.0
PRKCE	RPS6KB2	4.0
PAK2	RAF1	9.0
MAP3K8	RIPK1	2.0
KSR1	MARK3	0.0
KSR1	MAPK1	3.0
CHUK	IKBKB	46.0
IRAK1	MAPK14	13.0
PIK3CA	RPS6KB1	25.0
PDK1	RPS6KB1	1.0
MAPK3	RPS6KB1	23.0
MAPK8	RPS6KB1	10.0
MAPK9	RPS6KB1	10.0
EGFR	ERBB2	18.0
CAMK2G	EGFR	9.0
CAMK2A	EGFR	9.0
CSF1R	FYN	1.0
EPHA8	FYN	1.0
FYN	TXK	0.0
EPHB3	FYN	1.0
EPHA4	FYN	1.0
ABL2	HCK	0.0
ABL1	HCK	1.0
BTK	HCK	0.0
MERTK	TNK2	0.0
INSR	PTK2	1.0
GSK3A	SGK1	0.0
JAK1	TYK2	15.0
FER	JAK1	0.0
ABL1	JAK1	1.0
BTK	JAK1	2.0
JAK2	RAF1	12.0
ERBB2	JAK2	2.0
ABL1	JAK2	1.0
KIT	LCK	0.0
LCK	ZAP70	8.0
LCK	PRKCD	0.0
JAK3	LCK	4.0
LCK	PRKCQ	5.0
HIPK3	LIMK2	0.0
ABL1	ABL2	3.0
AKT1	RAF1	60.0
AKT1	MAP3K8	4.0
AKT1	IRAK1	12.0
AKT1	MAP3K11	2.0
AKT1	CHUK	37.0
AKT1	MAP2K4	14.0
AKT1	MAP3K5	7.0
AKT1	CHEK1	3.0
AKT1	GSK3A	4.0
AKT2	CHUK	37.0
PDGFRB	RAF1	17.0
MAPK1	RAF1	74.0
PRKCA	RAF1	38.0
PRKCE	RAF1	6.0
PRKCZ	RAF1	7.0
PKM	RAF1	2.0
PAK3	RAF1	8.0
PRKACA	RAF1	25.0
MAP3K5	RAF1	4.0
MAPK7	RAF1	6.0
PAK1	RAF1	15.0
PRKAA1	RAF1	7.0
DMPK	RAF1	0.0
KSR2	RAF1	1.0
PBK	RAF1	0.0
IKBKE	ROCK2	0.0
LRRK1	PAK4	0.0
CAMK2A	CAMK2B	29.0
CAMK2A	CAMK2D	29.0
STK24	STK25	0.0
PASK	STK16	0.0
ROCK2	STK16	0.0
TTBK1	TTBK2	0.0
NEK6	NEK7	0.0
SNRK	STK16	0.0
CDK4	LYN	3.0
CHEK1	CSNK2A1	0.0
BMPR2	TGFBR1	3.0
ATR	PIK3CA	4.0
CDK5	LMTK2	0.0
MAPK14	SYK	7.0
AKT1	MAPK14	35.0
CDK2	CDK6	12.0
MAP3K1	MAPK8	8.0
PIK3CD	PIK3CG	7.0
EGFR	IGF1R	16.0
BTK	RPS6KB1	0.0
CSNK2A1	RPS6KB1	1.0
LYN	RPS6KB1	1.0
PRKCZ	RPS6KB1	3.0
BTK	RPS6KB2	0.0
LYN	RPS6KB2	1.0
AKT1	PAK6	6.0
PDK1	PKN2	0.0
PDK1	PKN1	0.0
LCK	PI4KA	0.0
BTK	FYN	3.0
IGF1R	PTK2	5.0
CSF1R	SRC	1.0
ITK	SRC	1.0
PTK2	YES1	0.0
MAP2K1	MAP3K1	6.0
MAPK14	RPS6KA3	6.0
MAPK14	RPS6KA5	5.0
ACVR1B	ACVR2A	3.0
PIK3CA	SGK1	4.0
EPHB2	YES1	0.0
AKT1	MARK2	0.0
ABL1	EPHA3	1.0
BRD4	FGFR1	0.0
BRD4	CDK9	0.0
MARK2	MARK3	0.0
MARK2	PRKCI	0.0
MARK2	MARK4	0.0
CDK9	TRIM28	0.0
ATM	TAOK3	0.0
ABL1	CDKL5	0.0
MAP3K3	PFKL	0.0
ABL2	SRC	1.0
MAP3K8	PFKL	0.0
MAP3K3	PRKDC	0.0
MAP3K3	MYLK2	0.0
CHUK	MAP3K3	3.0
MAP3K1	MYLK2	0.0
FYN	NEK8	0.0
CDKL5	FYN	0.0
FYN	MOS	0.0
MAP2K1	TRIB3	0.0
MAP2K7	TRIB3	0.0
AATK	CDK5	0.0
MAP2K3	PKN1	1.0
MAP3K20	PKN1	0.0
EGFR	YES1	1.0
EGFR	EPHB4	0.0
BMX	PIM1	0.0
ILK	KHK	0.0
PAK2	TRIM28	0.0
IKBKE	PAK1	1.0
IKBKE	PDXK	0.0
IKBKE	TRIM28	0.0
MELK	STK16	0.0
IKBKE	SYK	4.0
IKBKE	SLK	0.0
GSK3B	MAP2K5	1.0
IKBKE	STK16	0.0
KSR1	MAP2K2	1.0
ROR1	SRC	0.0
VRK1	VRK3	0.0
AKT1	PI4K2B	0.0
MAPK13	PKM	0.0
MAPK13	PRKD1	1.0
MAPK13	PGK1	0.0
GSK3A	MAP3K11	1.0
STK25	STK26	0.0
STK24	STK26	0.0
ERBB3	PIK3CA	4.0
OXSR1	WNK4	0.0
OXSR1	WNK1	0.0
ABL1	EGFR	5.0
ABL1	ERBB2	3.0
ABL1	ERBB3	2.0
ABL1	PRKCD	2.0
ABL1	ERBB4	1.0
PRKCA	TYK2	2.0
AKT1	STK4	5.0
ABL2	EGFR	2.0
ABL2	ERBB2	1.0
ABL2	ERBB3	1.0
ABL2	ERBB4	1.0
BRAF	MAP2K2	32.0
CSNK1A1	PRKD2	0.0
BLK	EGFR	0.0
BLK	ERBB2	0.0
BMX	EGFR	0.0
BMX	ERBB2	0.0
PRKCE	RPS6KA2	1.0
PDK1	SGK3	0.0
CSNK1D	PRKD2	0.0
CSNK1E	PRKD2	0.0
ACVR1	ACVR2A	4.0
CDK4	CDK7	1.0
ERBB2	PTK6	0.0
ILK	PDK1	1.0
AKT2	ROCK1	11.0
AKT2	MARK2	0.0
PRKACA	SIK3	0.0
MYLK	PRKD2	0.0
KALRN	PRKD2	0.0
EPHB1	PDGFRB	0.0
ALK	GAK	0.0
ALK	MYLK	0.0
ALK	EPHB2	0.0
ALK	EPHA1	0.0
ALK	MAP3K1	0.0
ALK	MAP3K5	0.0
ALK	MAP3K4	0.0
ALK	MAP2K7	0.0
ALK	JAK2	2.0
ALK	MAPK1	3.0
ALK	PIK3CB	3.0
STK3	STK4	1.0
CDC42BPB	MAP2K5	0.0
STK4	TAOK1	1.0
MKNK1	PRKDC	0.0
CAMKK2	PRKDC	0.0
HCK	MAP4K5	0.0
CSNK2A2	PRKDC	0.0
CDK5	MAST1	0.0
MAP2K1	WNK1	0.0
DYRK1B	PAK1	0.0
BTK	MYLK2	1.0
CAMKK2	MAPK14	0.0
CAMKK2	PRKAA2	5.0
PRKAA2	ULK1	4.0
BUB1	BUB1B	1.0
ABL2	MAP3K10	0.0
GSK3A	GSK3B	4.0
PAK3	PLK1	0.0
PAK1	PLK1	0.0
DYRK1B	HIPK2	0.0
DYRK1A	HIPK2	0.0
PAK2	TNK2	0.0
SRPK1	SRPK2	0.0
LATS1	NUAK1	0.0
MET	PASK	0.0
ARAF	WNK1	0.0
EGFR	MAST1	0.0
CSNK2A1	SRC	2.0
EGFR	MAP3K12	1.0
PFKL	TESK1	0.0
PAK2	RIOK3	0.0
CASK	CDK9	0.0
HIPK2	MKNK1	0.0
IRAK3	NTRK3	1.0
ARAF	TESK1	0.0
NUAK1	STK11	0.0
MAPK8	RAF1	27.0
EGFR	TRIM28	0.0
MAP2K3	MAP3K5	4.0
ATR	CLK2	0.0
CHUK	PRKCA	9.0
CHUK	PRKCD	4.0
FGFR1	JAK2	3.0
ABL1	STK4	2.0
MAPK14	PI4K2B	0.0
PRKAA1	SIK3	0.0
PRKAA1	SIK2	1.0
PDPK1	PRKCQ	3.0
DYRK1A	FGFR1	0.0
CAMKK2	IRAK1	0.0
IKBKB	PRKCI	2.0
CDK1	PBK	0.0
CDK1	EEF2K	0.0
BMPR2	PRKG1	0.0
PRKAA1	SIK1	1.0
PDK1	SGK1	0.0
PRKAA1	SNRK	0.0
BRAF	MAP3K1	3.0
MTOR	STK38	0.0
HCK	SRC	2.0
FGFR1	SRC	4.0
IKBKB	PRKCD	7.0
IKBKB	PRKCA	10.0
BRAF	PRKCA	17.0
SRC	TNK2	0.0
MAPK11	MAPK14	52.0
RPS6KA1	TTK	0.0
GSK3B	NRBP1	0.0
MAPK3	RPS6KA6	7.0
MAPK6	PLK1	0.0
GSK3B	PIM2	1.0
MAPK6	TTK	0.0
CSNK1E	TAOK1	0.0
PLK1	VRK3	0.0
MAPK6	MOK	0.0
CDK4	PKM	2.0
BRAF	RPS6KA2	5.0
AURKA	TLK1	0.0
AURKA	NME1	0.0
ATM	DYRK2	0.0
ALK	CDK13	0.0
AURKA	TLK2	0.0
MTOR	PRKCA	15.0
BRD4	CKM	0.0
AKT1	BRAF	28.0
MAPK1	MAPK3	108.0
AKT1	ERBB3	4.0
GSK3B	MTOR	17.0
AURKA	PLK1	2.0
CDK1	JAK3	1.0
EGFR	ROR1	0.0
BRAF	PAK2	5.0
CDK20	MAK	0.0
MAP2K1	MAP2K2	70.0
CDK1	LATS1	0.0
CDK19	CDK8	0.0
BRAF	LIMK1	1.0
CDK7	CDK9	0.0
BRAF	RAF1	37.0
IRAK3	IRAK4	1.0
BRAF	MAP2K1	39.0
MLKL	RIPK3	2.0
CSNK2A1	PRKACB	1.0
CDC42BPA	CDC42BPB	0.0
KDR	MET	6.0
ERBB3	ROR1	0.0
LRRK1	LRRK2	0.0
LYN	MAPK1	9.0
MAP2K7	MAP3K4	2.0
CSNK2A1	PRKDC	0.0
EGFR	RIOK1	0.0
MAP3K7	PRKAA1	3.0
PINK1	PRKDC	0.0
AKT1	HK1	5.0
LRRK2	RIPK2	0.0
LRRK2	RIPK1	0.0
MAP2K4	MAP3K5	3.0
BMPR2	TRIB3	0.0
LRRK2	STK24	0.0
PRKAA1	STK11	8.0
CSNK1D	KDR	0.0
CHEK2	LATS2	0.0
CDK2	HK1	0.0
CDK20	ICK	0.0
CHEK2	TRIM28	0.0
TNK2	YES1	0.0
FES	TRIM28	0.0
GRK5	STK38	0.0
EGFR	JAK1	8.0
LATS1	RAF1	0.0
JAK2	MAP3K5	0.0
AKT1	CAMK2A	12.0
AURKA	GSK3B	0.0
ABL1	BMP2K	0.0
GRK5	SRPK1	0.0
LRRK2	PRKDC	0.0
LRRK2	PRKCZ	0.0
LRRK2	MAP2K3	0.0
LRRK2	MAP2K6	0.0
LRRK2	MAP2K7	0.0
IKBKB	IKBKE	14.0
ICK	MAPK1	0.0
SGK1	WNK4	0.0
IRAK1	PRKCD	1.0
MAP3K4	RIPK2	0.0
LRRK2	MAP2K4	0.0
LATS1	MAST2	0.0
CHUK	IKBKE	14.0
AURKA	LATS2	0.0
GRK5	PRKDC	0.0
LRRK2	STK25	0.0
LRRK2	STK3	0.0
CDK2	PGK1	0.0
CDK2	PKM	2.0
GRK5	MAP4K4	0.0
CDK2	PRKDC	1.0
CDK1	WEE1	2.0
BUB1B	PLK1	1.0
GSK3B	MAP3K1	2.0
OXSR1	TGFBR2	0.0
ATM	CSNK1D	0.0
ATM	MAPK14	4.0
MARK2	PINK1	0.0
AKT1	WNK4	0.0
CDK2	TTN	0.0
GRK5	PIP4K2A	0.0
MAP3K1	MAPK9	8.0
CHEK1	LATS2	0.0
LRRK2	TAOK3	0.0
LRRK1	MAP4K1	0.0
MAPK8	MTOR	15.0
CHUK	RIPK1	13.0
AURKB	HASPIN	0.0
AURKB	BUB1B	0.0
MAP3K4	MAPK8	2.0
CDK2	LATS2	0.0
CDK2	TRIM28	0.0
CSNK2A2	PBK	0.0
FLT1	HCK	0.0
MAPK3	TEK	5.0
MAPK4	PFKP	0.0
EGFR	HCK	0.0
STK25	TAOK1	0.0
RPS6KA1	RPS6KA2	9.0
CSNK2A2	PIP4K2A	0.0
CAMK2D	SRPK1	0.0
AURKA	SRPK2	0.0
ILK	RAF1	3.0
CHUK	SRPK1	1.0
CDK20	NME2	0.0
CDK4	CDK6	22.0
HIPK4	PFKP	0.0
ILK	PFKP	0.0
DYRK2	DYRK4	0.0
MAPK11	MKNK1	1.0
MAPK12	SRPK1	0.0
PRKACB	TRIM28	0.0
LIMK1	SRPK1	0.0
RPS6KA1	RPS6KA3	9.0
CSK	FRK	0.0
CDK9	FGFR1	0.0
DYRK2	TTN	0.0
ERBB2	SRPK1	0.0
CDK5	DCLK3	0.0
PRKACA	PRKACG	68.0
CDK6	CDKL3	0.0
PHKG2	PRKDC	0.0
PAK1	PAK2	10.0
PDGFRA	SRPK1	0.0
NLK	PASK	0.0
RPS6KA1	TLK2	0.0
ILK	PRKDC	0.0
CSNK1A1	CSNK1D	1.0
CSNK1E	STK3	2.0
PRKACA	PRKACB	68.0
MAPK1	MAPK12	43.0
STK26	TAOK1	0.0
PRKCD	PRKCQ	5.0
CSNK1A1	CSNK1E	2.0
NLK	PKM	0.0
MAP3K3	MAPK1	5.0
ABL1	SRPK2	0.0
MKNK2	SRPK1	0.0
DYRK1B	PRKACA	0.0
EPHA3	SRPK1	0.0
PRKACA	TRIM28	0.0
CSNK2A2	PIP4K2C	0.0
LRRK2	SRPK1	0.0
AURKC	SRPK1	0.0
CDK16	CSNK2A2	0.0
CDK2	CDK3	0.0
SRPK1	SRPK3	0.0
SRPK2	VRK1	0.0
PTK2	SRPK1	0.0
PAK4	SRPK2	0.0
GRK2	GRK3	6.0
CLK1	SRPK1	0.0
CDK9	FGFR4	0.0
ERN1	SRPK2	0.0
CDKL3	SRPK1	0.0
CDK2	MAPK15	0.0
CSNK2A2	PIP4K2B	0.0
CDKL5	PRKG2	0.0
BRD3	SRPK2	0.0
MAPKAPK5	SRPK1	0.0
AURKA	IKBKB	0.0
GRK2	PHKG2	0.0
CDK2	FGFR1	3.0
EIF2AK2	STK4	0.0
FGFR1	PTK6	0.0
AURKA	CHUK	0.0
CSNK2A2	FGFR1	1.0
MAPK9	PKN1	3.0
PRKACB	PRKDC	0.0
CSNK1E	RPS6KA1	0.0
MAP3K7	TAOK1	1.0
RIOK2	TRIM28	0.0
CDK1	CDK7	1.0
RIOK2	SYK	0.0
CSNK2A2	TRIM28	0.0
CDK9	PRKDC	0.0
LATS1	PLK1	0.0
CAMK1	FGFR1	0.0
CDK2	CSNK2A1	1.0
CDK2	CSNK2A2	1.0
BRAF	MAPK1	39.0
CSNK1A1	PRKDC	0.0
CSNK1E	TRIM28	0.0
CDK5	PRKACB	1.0
MAPK7	PKM	0.0
CSNK1A1	PAK1	0.0
CSNK1A1	PAK2	0.0
FGFR1	ITK	0.0
CDK5	PLK1	0.0
PFKL	PFKP	9.0
CDK4	MAPK1	21.0
CDK4	MAP2K2	18.0
ILK	IRAK1	0.0
EGFR	PRKDC	0.0
EGFR	PIK3CB	32.0
EGFR	PFKP	2.0
EGFR	PFKL	2.0
AKT1	CSK	0.0
SYK	TBK1	3.0
CDK9	ULK1	0.0
CDK13	MAPK14	0.0
CDK1	FGFR1	0.0
TP53RK	TRIM28	0.0
LYN	PAK1	4.0
CHUK	MAP3K4	1.0
PHKG2	STK26	0.0
MAP2K4	MAP2K7	12.0
MAP2K4	MAPK1	13.0
EEF2K	TP53RK	0.0
PIK3C3	TRIM28	0.0
CDK12	TRIM24	0.0
ILK	SIK2	0.0
PRKAA1	TRIM28	0.0
CAMK1	CDK4	1.0
CSNK1E	PRKDC	0.0
LYN	PRKCB	5.0
CSNK1E	PKM	0.0
AKT3	GSK3B	30.0
EGFR	MTOR	21.0
ILK	PI4KA	0.0
ILK	PFKL	0.0
PHKG2	TRIM28	0.0
AKT2	MAP3K5	7.0
CDK9	OXSR1	0.0
PRKAA1	STK4	1.0
DYRK1A	MAP3K5	0.0
MAPK7	MYLK2	1.0
CDK4	ULK1	0.0
PHKG2	PTK2	0.0
STK26	TAOK3	0.0
CDK5	FGFR1	0.0
RPS6KA1	TTN	0.0
